时间,Tap评分,评价人数,1星,2星,3星,4星,5星,评价人数-评分人数
2023/4/6 21:54,8.4,1210,100,37,103,125,846,-1
2023/4/6 21:55,8.4,1210,100,37,103,125,846,-1
2023/4/6 21:56,8.4,1210,100,37,103,125,846,-1
2023/4/6 21:57,8.4,1210,100,37,103,125,846,-1
2023/4/6 21:58,8.4,1210,100,37,103,126,846,-2
2023/4/6 21:59,8.4,1210,100,37,103,126,846,-2
2023/4/6 22:00,8.4,1210,100,37,103,126,846,-2
2023/4/6 22:01,8.4,1210,100,37,103,126,846,-2
2023/4/6 22:02,8.4,1211,100,37,103,126,846,-1
2023/4/6 22:03,8.4,1212,100,37,103,126,846,0
2023/4/6 22:04,8.4,1212,100,37,103,126,846,0
2023/4/6 22:05,8.4,1212,100,37,103,126,846,0
2023/4/6 22:06,8.4,1212,100,37,103,126,846,0
2023/4/6 22:07,8.4,1212,100,37,103,126,846,0
2023/4/6 22:08,8.4,1213,100,37,103,126,846,1
2023/4/6 22:09,8.4,1213,100,37,103,126,846,1
2023/4/6 22:10,8.4,1213,100,37,103,126,846,1
2023/4/6 22:11,8.4,1213,100,37,103,126,846,1
2023/4/6 22:12,8.4,1213,100,37,103,126,846,1
2023/4/6 22:13,8.4,1213,100,37,103,126,846,1
2023/4/6 22:14,8.4,1213,100,37,103,126,846,1
2023/4/6 22:16,8.4,1213,100,37,103,126,846,1
2023/4/6 22:17,8.4,1213,100,37,103,126,846,1
2023/4/6 22:18,8.4,1213,100,37,103,126,846,1
2023/4/6 22:19,8.4,1213,100,37,103,126,846,1
2023/4/6 22:20,8.4,1213,100,37,103,126,846,1
2023/4/6 22:21,8.4,1213,100,37,103,126,846,1
2023/4/6 22:22,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:23,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:24,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:25,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:26,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:27,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:28,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:29,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:30,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:31,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:32,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:33,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:34,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:35,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:36,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:37,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:38,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:39,8.4,1214,100,37,105,126,847,-1
2023/4/6 22:40,8.4,1215,100,37,105,126,847,0
2023/4/6 22:41,8.4,1215,100,37,105,126,847,0
2023/4/6 22:42,8.4,1215,100,37,105,126,847,0
2023/4/6 22:43,8.4,1215,100,37,105,126,847,0
2023/4/6 22:44,8.4,1215,100,37,105,126,847,0
2023/4/6 22:45,8.4,1215,100,37,105,126,847,0
2023/4/6 22:46,8.4,1215,100,37,105,126,847,0
2023/4/6 22:47,8.4,1215,100,37,105,126,847,0
2023/4/6 22:48,8.4,1215,100,37,105,126,847,0
2023/4/6 22:49,8.4,1215,100,37,105,126,847,0
2023/4/6 22:50,8.4,1215,100,37,105,126,847,0
2023/4/6 22:51,8.4,1215,100,37,105,126,847,0
2023/4/6 22:52,8.4,1215,100,37,105,126,847,0
2023/4/6 22:53,8.4,1215,100,37,105,126,847,0
2023/4/6 22:54,8.4,1215,100,37,105,126,847,0
2023/4/6 22:55,8.4,1215,100,37,105,126,847,0
2023/4/6 22:56,8.4,1215,100,37,105,126,847,0
2023/4/6 22:57,8.4,1215,100,37,105,126,847,0
2023/4/6 22:58,8.4,1215,100,37,105,126,847,0
2023/4/6 22:59,8.4,1215,100,37,105,126,847,0
2023/4/6 23:00,8.4,1215,100,37,105,126,847,0
2023/4/6 23:01,8.4,1215,100,37,105,126,847,0
2023/4/6 23:02,8.4,1215,100,37,105,126,847,0
2023/4/6 23:03,8.4,1215,100,37,105,126,847,0
2023/4/6 23:04,8.4,1215,100,37,105,126,847,0
2023/4/6 23:05,8.4,1215,100,37,105,126,847,0
2023/4/6 23:06,8.4,1215,100,37,105,126,847,0
2023/4/6 23:07,8.4,1215,100,37,105,126,847,0
2023/4/6 23:08,8.4,1215,100,37,105,126,847,0
2023/4/6 23:09,8.4,1215,100,37,105,126,847,0
2023/4/6 23:10,8.4,1215,100,37,105,126,847,0
2023/4/6 23:11,8.4,1215,100,37,105,126,847,0
2023/4/6 23:12,8.4,1215,100,37,105,126,847,0
2023/4/6 23:13,8.4,1215,100,37,105,126,847,0
2023/4/6 23:14,8.4,1215,100,37,105,126,847,0
2023/4/6 23:15,8.4,1215,100,37,105,126,847,0
2023/4/6 23:16,8.4,1215,100,37,105,126,847,0
2023/4/6 23:17,8.4,1215,100,37,105,126,847,0
2023/4/6 23:18,8.4,1215,100,37,105,126,847,0
2023/4/6 23:19,8.4,1215,100,37,105,126,847,0
2023/4/6 23:20,8.4,1215,100,37,105,126,847,0
2023/4/6 23:21,8.4,1215,100,37,105,126,847,0
2023/4/6 23:22,8.4,1215,100,37,105,126,847,0
2023/4/6 23:23,8.4,1215,100,37,105,126,847,0
2023/4/6 23:24,8.4,1215,100,37,105,126,847,0
2023/4/6 23:25,8.4,1215,100,37,105,126,847,0
2023/4/6 23:26,8.4,1215,100,37,105,126,847,0
2023/4/6 23:27,8.4,1215,100,37,105,126,847,0
2023/4/6 23:28,8.4,1215,100,37,105,126,847,0
2023/4/6 23:29,8.4,1215,100,37,105,126,847,0
2023/4/6 23:30,8.4,1215,100,37,105,126,847,0
2023/4/6 23:31,8.4,1215,100,37,105,126,847,0
2023/4/6 23:32,8.4,1215,100,37,105,126,847,0
2023/4/6 23:33,8.4,1215,100,37,105,126,847,0
2023/4/6 23:34,8.4,1215,100,37,105,126,847,0
2023/4/6 23:35,8.4,1215,100,37,105,126,847,0
2023/4/6 23:36,8.4,1215,100,37,105,126,847,0
2023/4/6 23:37,8.4,1215,100,37,105,126,847,0
2023/4/6 23:38,8.4,1215,100,37,105,126,847,0
2023/4/6 23:39,8.4,1215,100,37,105,126,847,0
2023/4/6 23:40,8.4,1215,100,37,105,126,847,0
2023/4/6 23:41,8.4,1215,100,37,105,126,847,0
2023/4/6 23:42,8.4,1215,100,37,105,126,847,0
2023/4/6 23:43,8.4,1215,100,37,105,126,847,0
2023/4/6 23:44,8.4,1215,100,37,105,126,847,0
2023/4/6 23:45,8.4,1215,100,37,105,126,847,0
2023/4/6 23:46,8.4,1215,100,37,105,126,847,0
2023/4/6 23:47,8.4,1215,100,37,105,126,847,0
2023/4/6 23:49,8.4,1215,100,37,105,126,847,0
2023/4/6 23:50,8.4,1215,100,37,105,126,847,0
2023/4/6 23:51,8.4,1215,100,37,105,126,847,0
2023/4/6 23:52,8.4,1215,100,37,105,126,847,0
2023/4/6 23:53,8.4,1215,100,37,105,126,847,0
2023/4/6 23:54,8.4,1215,100,37,105,126,847,0
2023/4/6 23:55,8.4,1215,100,37,105,126,847,0
2023/4/6 23:56,8.4,1215,100,37,105,126,847,0
2023/4/6 23:57,8.4,1216,100,37,105,126,847,1
2023/4/6 23:58,8.4,1216,100,37,105,126,847,1
2023/4/6 23:59,8.4,1216,100,37,105,126,847,1
2023/4/7 0:00,8.4,1216,100,37,105,126,847,1
2023/4/7 0:01,8.4,1216,100,37,105,126,847,1
2023/4/7 0:02,8.4,1216,100,37,105,126,847,1
2023/4/7 0:03,8.4,1216,100,37,105,126,847,1
2023/4/7 0:04,8.4,1216,100,37,105,126,847,1
2023/4/7 0:05,8.4,1216,100,37,105,126,847,1
2023/4/7 0:06,8.4,1216,100,37,105,126,847,1
2023/4/7 0:07,8.4,1216,100,37,105,126,847,1
2023/4/7 0:08,8.4,1215,100,37,105,126,847,0
2023/4/7 0:09,8.4,1215,100,37,105,126,847,0
2023/4/7 0:10,8.4,1215,100,37,105,126,847,0
2023/4/7 0:11,8.4,1215,100,37,105,126,847,0
2023/4/7 0:12,8.4,1215,100,37,105,126,847,0
2023/4/7 0:13,8.4,1215,100,37,105,126,847,0
2023/4/7 0:14,8.4,1215,100,37,105,126,847,0
2023/4/7 0:15,8.4,1215,100,37,105,126,847,0
2023/4/7 0:16,8.4,1215,100,37,105,126,847,0
2023/4/7 0:17,8.4,1215,100,37,105,126,847,0
2023/4/7 0:18,8.4,1215,100,37,105,126,847,0
2023/4/7 0:19,8.4,1215,100,37,105,126,847,0
2023/4/7 0:20,8.4,1215,100,37,105,126,847,0
2023/4/7 0:21,8.4,1215,100,37,105,126,847,0
2023/4/7 0:22,8.4,1216,100,37,105,126,847,1
2023/4/7 0:23,8.4,1216,100,37,105,126,847,1
2023/4/7 0:24,8.4,1216,100,37,105,126,847,1
2023/4/7 0:25,8.4,1216,100,37,105,126,847,1
2023/4/7 0:26,8.4,1216,100,37,105,126,847,1
2023/4/7 0:27,8.4,1216,100,37,105,126,847,1
2023/4/7 0:28,8.4,1216,100,37,105,126,847,1
2023/4/7 0:29,8.4,1216,100,37,105,126,847,1
2023/4/7 0:30,8.4,1216,100,37,105,126,847,1
2023/4/7 0:31,8.4,1216,100,37,105,126,847,1
2023/4/7 0:32,8.4,1216,100,37,105,126,847,1
2023/4/7 0:33,8.4,1216,100,37,105,126,847,1
2023/4/7 0:34,8.4,1216,100,37,105,126,847,1
2023/4/7 0:35,8.4,1216,100,37,105,126,847,1
2023/4/7 0:36,8.4,1216,100,37,105,126,847,1
2023/4/7 0:37,8.4,1216,100,37,105,126,847,1
2023/4/7 0:38,8.4,1216,100,37,105,126,847,1
2023/4/7 0:39,8.4,1216,100,37,105,126,847,1
2023/4/7 0:40,8.4,1216,100,37,105,126,847,1
2023/4/7 0:41,8.4,1216,100,37,105,126,847,1
2023/4/7 0:42,8.4,1216,100,37,105,126,847,1
2023/4/7 0:43,8.4,1216,100,37,105,126,847,1
2023/4/7 0:44,8.4,1216,100,37,105,126,847,1
2023/4/7 0:45,8.4,1216,100,37,105,126,847,1
2023/4/7 0:46,8.4,1216,100,37,105,126,847,1
2023/4/7 0:47,8.4,1216,100,37,105,126,847,1
2023/4/7 0:48,8.4,1216,100,37,105,126,847,1
2023/4/7 0:49,8.4,1216,100,37,105,126,847,1
2023/4/7 0:50,8.4,1217,100,37,105,126,847,2
2023/4/7 0:51,8.4,1217,100,37,105,126,847,2
2023/4/7 0:52,8.4,1217,100,37,105,126,847,2
2023/4/7 0:53,8.4,1217,100,37,105,126,847,2
2023/4/7 0:54,8.4,1217,100,37,105,126,847,2
2023/4/7 0:55,8.4,1217,100,37,105,126,847,2
2023/4/7 0:56,8.4,1218,100,37,105,126,847,3
2023/4/7 0:57,8.4,1218,100,37,105,126,847,3
2023/4/7 0:58,8.4,1218,100,37,105,126,847,3
2023/4/7 0:59,8.4,1218,100,37,105,126,847,3
2023/4/7 1:00,8.4,1218,100,37,105,126,847,3
2023/4/7 1:01,8.4,1218,100,37,105,126,847,3
2023/4/7 1:02,8.4,1218,100,37,105,126,847,3
2023/4/7 1:03,8.4,1219,100,37,105,126,847,4
2023/4/7 1:04,8.4,1219,100,37,105,126,847,4
2023/4/7 1:05,8.4,1219,100,37,105,126,847,4
2023/4/7 1:06,8.4,1219,100,37,105,126,847,4
2023/4/7 1:07,8.4,1219,100,37,105,126,847,4
2023/4/7 1:08,8.4,1219,100,37,105,126,847,4
2023/4/7 1:09,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:10,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:11,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:12,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:13,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:14,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:15,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:16,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:17,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:18,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:19,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:20,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:21,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:22,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:23,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:24,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:25,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:26,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:28,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:29,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:30,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:31,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:32,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:33,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:34,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:35,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:36,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:37,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:38,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:39,8.4,1219,102,37,107,127,847,-1
2023/4/7 1:40,8.4,1220,102,37,107,127,847,0
2023/4/7 1:41,8.4,1220,102,37,107,127,847,0
2023/4/7 1:42,8.4,1220,102,37,107,127,847,0
2023/4/7 1:43,8.4,1220,102,37,107,127,847,0
2023/4/7 1:44,8.4,1220,102,37,107,127,847,0
2023/4/7 1:45,8.4,1220,102,37,107,127,847,0
2023/4/7 1:46,8.4,1220,102,37,107,127,847,0
2023/4/7 1:47,8.4,1220,102,37,107,127,847,0
2023/4/7 1:48,8.4,1220,102,37,107,127,847,0
2023/4/7 1:49,8.4,1220,102,37,107,127,847,0
2023/4/7 1:50,8.4,1220,102,37,107,127,847,0
2023/4/7 1:51,8.4,1220,102,37,107,127,847,0
2023/4/7 1:52,8.4,1220,102,37,107,127,847,0
2023/4/7 1:53,8.4,1220,102,37,107,127,847,0
2023/4/7 1:54,8.4,1220,102,37,107,127,847,0
2023/4/7 1:55,8.4,1220,102,37,107,127,847,0
2023/4/7 1:56,8.4,1220,102,37,107,127,847,0
2023/4/7 1:57,8.4,1220,102,38,108,127,847,-2
2023/4/7 1:58,8.4,1220,102,38,108,127,847,-2
2023/4/7 1:59,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:00,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:01,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:02,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:03,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:04,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:05,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:06,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:07,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:08,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:09,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:10,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:11,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:12,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:13,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:14,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:15,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:16,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:17,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:18,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:19,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:20,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:21,8.4,1220,102,38,108,127,847,-2
2023/4/7 2:22,8.4,1221,102,38,108,127,847,-1
2023/4/7 2:23,8.4,1221,102,38,108,127,847,-1
2023/4/7 2:24,8.4,1221,102,38,108,127,847,-1
2023/4/7 2:25,8.4,1221,102,38,108,127,847,-1
2023/4/7 2:26,8.4,1221,102,38,108,127,847,-1
2023/4/7 2:27,8.4,1221,102,38,108,127,847,-1
2023/4/7 2:28,8.4,1221,102,38,108,127,847,-1
2023/4/7 2:29,8.4,1221,102,38,108,127,847,-1
2023/4/7 2:30,8.4,1221,102,38,108,127,847,-1
2023/4/7 2:31,8.4,1221,102,38,108,127,847,-1
2023/4/7 2:32,8.4,1221,102,39,108,127,847,-2
2023/4/7 2:33,8.4,1221,102,39,108,127,847,-2
2023/4/7 2:34,8.4,1221,102,39,108,127,847,-2
2023/4/7 2:35,8.4,1221,102,39,108,127,847,-2
2023/4/7 2:36,8.4,1221,102,39,108,127,847,-2
2023/4/7 2:37,8.4,1221,102,39,108,127,847,-2
2023/4/7 2:38,8.4,1221,102,39,108,127,847,-2
2023/4/7 2:39,8.4,1221,102,39,108,127,847,-2
2023/4/7 2:40,8.4,1221,102,39,108,127,847,-2
2023/4/7 2:41,8.4,1221,102,39,108,127,847,-2
2023/4/7 2:42,8.4,1221,102,39,108,127,847,-2
2023/4/7 2:43,8.4,1221,102,39,108,127,847,-2
2023/4/7 2:44,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:45,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:46,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:47,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:48,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:49,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:50,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:51,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:52,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:53,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:54,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:55,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:56,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:57,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:58,8.4,1222,102,39,108,127,847,-1
2023/4/7 2:59,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:00,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:02,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:03,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:04,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:05,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:06,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:07,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:08,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:09,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:10,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:11,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:12,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:13,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:14,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:15,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:16,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:17,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:18,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:19,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:20,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:21,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:22,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:23,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:24,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:25,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:26,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:27,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:28,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:29,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:30,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:31,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:32,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:33,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:34,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:35,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:36,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:37,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:38,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:39,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:40,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:41,8.4,1222,102,39,108,127,847,-1
2023/4/7 3:42,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:43,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:44,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:45,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:46,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:47,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:48,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:49,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:50,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:51,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:52,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:53,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:54,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:55,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:56,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:57,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:58,8.4,1222,102,39,108,127,848,-2
2023/4/7 3:59,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:00,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:01,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:02,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:03,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:04,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:05,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:06,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:07,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:08,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:09,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:10,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:11,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:12,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:13,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:14,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:15,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:16,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:17,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:18,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:19,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:20,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:21,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:22,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:23,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:24,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:25,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:26,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:27,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:28,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:29,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:30,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:31,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:32,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:34,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:35,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:36,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:37,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:38,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:39,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:40,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:41,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:42,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:43,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:44,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:45,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:46,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:47,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:48,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:49,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:50,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:51,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:52,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:53,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:54,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:55,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:56,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:57,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:58,8.4,1222,102,39,108,127,848,-2
2023/4/7 4:59,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:00,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:01,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:02,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:03,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:04,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:05,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:06,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:07,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:08,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:09,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:10,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:11,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:12,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:13,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:14,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:15,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:16,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:17,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:18,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:19,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:20,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:21,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:22,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:23,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:24,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:25,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:26,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:27,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:28,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:29,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:30,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:31,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:32,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:33,8.4,1222,102,39,108,127,848,-2
2023/4/7 5:34,8.4,1222,102,39,108,127,848,-2
